0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,80+ y/o % of total pop,% White-alone,% Asian-alone,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,CI90LBINC_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Total Hospitals (2019),Percent of Population Aged 60+,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,diabetes_prevalence,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,Urban_rural_code,age_60_80
12.78635546,13.94692874,13.68839289,14.9122269,14.90307194,13.00003204,2.460759586,68.06084381,7.542124224,21803.0,11.8,5.6,6.2,4.2,78072.0,80169.0,148.7,11.78184101,15.4,5.2,4.8,5.7,5.3,4.5,6.1,9.1,9.8,2.4,2.3,2.6,1.0,14.302232434999999
13.51997269,13.7589621,8.296346876,12.0177535,10.20826221,11.81290543,7.374530557,97.91737794,0.170706726,35.0,12.7,7.2,5.5,1.4,51100.0,57251.0,95.9,0.141191892,30.4,7.6,6.7,8.6,6.8,5.7,8.2,10.0,11.0,3.1,2.8,3.4,6.0,23.011266642000002
11.60069937,12.49251927,11.97268215,11.62416832,11.69926894,13.4347974,4.330020301,68.93415788,1.605275819,1606.0,10.8,11.2,-0.4,1.3,49794.0,53906.0,91.9,1.174655104,24.8,8.1,7.4,8.9,8.8,7.5,10.2,13.4,14.3,3.6,3.4,3.8,4.0,22.845844239999998
11.83685533,12.56834639,10.28520763,9.871434905,10.84675632,13.5288902,6.029259642,95.57410965,0.576326289,150.0,10.3,13.6,-3.3,0.9,50494.0,52251.0,86.2,0.246614181,31.8,10.3,9.3,11.5,9.6,8.2,11.2,15.0,16.2,3.9,3.6,4.2,6.0,25.03324959
15.37514163,15.78895512,10.60643381,13.31100054,11.77397901,11.99073846,2.497659983,95.35445096,0.472929701,220.0,13.5,7.2,6.3,0.0,56812.0,63401.0,101.8,1.018925566,17.1,7.2,6.5,7.9,8.0,7.0,9.2,10.4,11.2,3.0,2.8,3.2,5.0,18.656091437
8.940191252,10.28687829,8.974141346,8.877949414,12.64640978,15.81508516,6.060091665,92.32162055,0.339500934,295.0,8.6,13.7,-5.0,0.0,38899.0,42862.0,59.0,0.199186516,31.7,11.0,9.9,12.1,11.9,10.0,13.6,15.2,16.4,4.2,3.8,4.5,6.0,28.399253090000002
12.90545137,11.36880093,15.228037,14.30363441,10.80624695,13.05598039,3.787348808,81.12259913,3.25567258,4719.0,13.1,9.2,3.9,1.4,59715.0,62779.0,113.3,2.111680675,21.1,7.0,6.3,7.7,8.0,6.8,9.2,10.8,11.6,2.9,2.7,3.1,4.0,18.544500145
12.27237753,12.59297256,10.65016671,11.65042319,11.72095409,14.27289048,5.039753783,97.75583483,0.416773532,221.0,11.0,12.9,-1.9,0.0,48695.0,54092.0,83.1,0.228901475,25.3,8.3,7.5,9.2,9.5,8.2,11.0,11.6,12.5,3.3,3.0,3.6,6.0,21.80046166
12.92906178,13.04347826,8.638443936,9.95423341,10.46910755,12.41418764,6.464530892,95.88100686,0.514874142,65.0,6.8,8.5,-1.7,0.0,41677.0,46818.0,80.5,0.083452373,33.4,8.4,7.6,9.3,8.0,6.8,9.3,12.4,13.6,3.3,3.1,3.6,6.0,26.08695652
9.125104486,10.50431875,10.19782669,10.93619393,12.43614749,15.01346708,6.009101885,97.69666574,0.190396582,793.0,7.6,14.1,-6.5,0.1,36617.0,40161.0,55.3,0.242702565,30.6,10.5,9.5,11.6,11.5,9.8,13.5,14.6,15.8,3.9,3.6,4.3,3.0,25.77783969
10.51982546,12.66363119,11.9901347,10.72851451,10.35856574,13.62170366,6.659077974,94.57408461,0.920129008,534.0,9.2,11.4,-2.2,-0.4,49618.0,54984.0,84.3,0.540916249,28.4,8.1,7.3,9.1,7.0,5.8,8.1,11.1,12.1,3.2,2.9,3.5,6.0,23.458546766
13.69863014,11.23287671,10.82191781,10.82191781,6.712328767,13.83561644,4.794520548,97.26027397,0.0,0.0,9.6,4.1,5.5,2.7,48048.0,53865.0,90.2,0.035189512,25.3,8.4,7.5,9.2,7.7,6.6,8.8,11.9,13.0,3.3,3.1,3.6,5.0,28.082191780000002
14.80652803,15.30007897,11.84522243,11.37141353,11.04237957,11.98999737,4.297183469,94.16951829,0.82916557,52.0,13.6,8.2,5.4,0.1,46530.0,51302.0,92.4,0.389816943,21.3,8.2,7.4,9.0,8.0,6.8,9.2,12.7,13.6,3.4,3.2,3.7,6.0,19.347196631
12.36473134,14.20909005,12.39296132,10.5674226,11.18848217,12.59998118,4.912016562,27.4301308,0.235249835,108.0,12.7,13.0,-0.4,0.0,22961.0,25385.0,50.9,0.219589879,25.2,11.2,10.4,12.1,12.2,10.9,13.6,21.8,23.1,5.0,4.7,5.3,6.0,21.765314767
12.62706271,13.72277228,10.66666667,10.34323432,11.92739274,15.79537954,4.633663366,92.70627063,2.805280528,191.0,11.2,8.6,2.6,0.3,56563.0,60239.0,85.7,0.342895851,22.5,7.1,6.4,7.9,6.2,5.3,7.2,10.3,11.2,3.0,2.7,3.2,6.0,20.283828382
12.84640172,12.79269603,10.35445757,12.48120301,11.61117078,13.55531686,5.714285714,95.55316864,1.074113856,98.0,11.8,8.5,3.3,-0.4,48158.0,53132.0,89.0,0.448786794,23.9,7.2,6.5,8.0,6.9,5.8,8.0,10.4,11.4,3.0,2.8,3.3,6.0,20.644468311
11.73419997,11.60973586,12.27354446,11.78951736,12.53630203,15.09473102,4.141889089,95.76822016,0.394136357,164.0,11.7,10.5,1.2,0.3,47540.0,51859.0,99.0,0.24566138,24.8,9.6,8.7,10.5,11.9,10.3,13.5,13.9,14.9,3.4,3.2,3.7,2.0,20.820080213
10.45542014,11.33669855,9.797250188,10.16537914,10.91000363,14.51599409,6.400423906,93.93144993,0.488049753,623.0,8.9,12.0,-3.1,-0.1,45825.0,49292.0,87.0,0.516551811,30.2,10.1,9.2,11.1,10.8,9.2,12.4,13.2,14.4,3.7,3.4,4.0,5.0,26.418830354
9.936347855,12.56509878,8.241712821,10.32487394,12.20137224,15.55757626,3.124741671,95.02355956,0.504257254,230.0,7.7,9.7,-2.0,0.3,61053.0,68381.0,123.8,0.637700096,29.6,7.2,6.4,8.1,6.7,5.5,7.9,10.5,11.5,3.0,2.8,3.3,5.0,28.048276436000002
12.75471594,13.88984438,13.27756298,12.60749322,12.29240909,12.72857359,3.792016951,75.59405055,0.682452978,3049.0,12.0,11.2,0.8,0.4,46109.0,48499.0,93.4,2.304005322,21.4,8.6,7.9,9.3,9.5,8.4,10.8,13.0,13.8,3.3,3.1,3.5,5.0,18.657383838
8.442906574,16.74740484,8.30449827,8.166089965,10.44982699,11.07266436,6.297577855,96.47058824,0.415224914,37.0,7.0,7.0,0.0,0.0,35903.0,40387.0,56.6,0.024684406,35.3,10.4,9.2,11.7,9.1,7.6,10.8,14.9,16.4,4.2,3.8,4.6,6.0,30.51903114
11.71857403,12.72139976,12.10148043,12.76747138,12.04875402,13.87728566,4.372709216,82.14980445,2.110080472,4016.0,10.9,10.9,0.0,1.4,58886.0,62242.0,95.7,2.867109853,22.8,7.1,6.4,7.9,8.0,6.7,9.4,10.5,11.5,3.1,2.8,3.3,4.0,20.392325491
12.42799924,12.05798207,12.66450505,10.85637994,12.29448789,14.28571429,4.199885562,68.76597368,0.724775892,373.0,11.8,14.1,-2.3,0.0,36539.0,40965.0,69.9,0.361346455,24.0,9.3,8.5,10.1,10.8,9.5,12.0,15.6,16.5,3.9,3.7,4.2,5.0,21.213045964000003
14.95389591,15.21279408,11.98395298,14.56904729,13.46270467,12.3633593,2.39305873,82.84430346,1.384677582,1302.0,13.9,7.9,6.0,0.6,62603.0,67434.0,111.2,2.34372759,16.9,6.7,6.2,7.3,7.1,6.2,8.1,11.8,12.5,2.9,2.7,3.0,2.0,15.061187044
9.34632059,11.2944091,10.8383537,10.58498958,12.30786555,14.71763977,5.742919881,97.42131637,0.253364112,405.0,8.8,15.3,-6.5,0.0,39294.0,43688.0,83.4,0.301700441,29.0,11.2,10.3,12.4,13.0,11.3,14.9,15.6,16.9,3.9,3.7,4.3,4.0,25.16750183
16.23081281,15.15121517,15.0164717,13.58324121,11.18095772,10.88562205,3.435133396,90.06363191,2.137746319,9052.0,15.7,5.7,10.0,1.3,43249.0,46633.0,62.0,1.650171114,17.1,6.8,6.2,7.4,6.1,5.3,6.9,14.2,15.2,3.8,3.5,4.0,4.0,14.516545948
12.44140665,13.38406261,13.5213827,12.14921428,10.60152394,13.26842464,5.081875813,92.78295166,1.357713672,4286.0,11.9,9.4,2.5,0.7,57168.0,60367.0,100.5,3.621117534,22.9,6.7,6.0,7.5,6.4,5.4,7.5,9.6,10.5,2.8,2.6,3.1,4.0,19.552109359
11.56298803,13.3263925,11.75689745,10.98906819,11.28448725,14.40916189,4.682457054,91.838886,0.871941697,2598.0,10.2,11.1,-1.0,0.5,45370.0,48017.0,71.0,0.652712291,24.9,8.8,7.9,9.8,10.7,9.3,12.3,13.5,14.6,3.5,3.2,3.8,5.0,21.988547631000003
13.50174925,12.28541209,10.16190709,10.39378407,10.22292735,14.02652347,5.443007078,96.32251241,0.536978277,346.0,13.4,7.8,5.5,0.0,55706.0,58113.0,82.7,0.556373981,28.1,8.6,7.7,9.7,7.4,6.2,8.7,11.5,12.6,3.4,3.1,3.8,6.0,23.964689611
13.36200115,13.38472565,11.72408971,12.8236055,12.15585505,13.2256542,3.812470502,91.62864684,0.686978866,411.0,12.5,10.0,2.5,0.1,54815.0,60909.0,100.5,1.042415949,22.1,8.1,7.4,8.8,8.5,7.5,9.7,11.9,12.7,3.1,2.9,3.3,3.0,19.511598228
10.91661056,11.5962938,10.75310186,11.13462217,12.04834728,14.27334808,5.136096951,97.67881761,0.468083742,464.0,10.0,14.0,-3.9,0.3,46983.0,52388.0,104.4,0.732936517,28.6,10.1,9.1,11.2,11.8,10.1,13.6,14.2,15.4,3.5,3.2,3.7,6.0,24.1415793
13.86833566,14.23082667,12.76185563,14.21996552,13.23024288,12.73062981,2.829330546,89.8027343,0.935416865,572.0,12.8,9.3,3.5,0.7,51978.0,56651.0,120.3,2.150694217,17.8,7.3,6.6,8.0,8.0,6.9,9.2,10.8,11.6,2.8,2.6,3.0,3.0,16.128813279
10.26130901,12.78195489,14.13164058,10.60643412,12.1841489,13.33045729,4.246271416,95.68593615,1.004560582,1019.0,9.3,11.6,-2.3,-0.4,43591.0,48779.0,83.2,0.2236585,25.1,8.4,7.6,9.4,10.1,8.6,11.6,12.6,13.7,3.3,3.1,3.6,3.0,22.457783806000002
13.83154777,12.30729031,11.88920826,11.09659437,10.07751938,13.63992684,5.774758296,84.67032488,0.635833116,440.0,13.8,10.4,3.4,0.1,49517.0,54814.0,84.0,0.589096894,25.1,8.2,7.3,9.1,7.0,5.8,8.1,11.9,12.9,3.2,2.9,3.5,6.0,21.383154782
11.38962465,12.84320693,11.33148136,10.85987467,12.75922217,13.60553007,4.716066929,97.49983849,0.258414626,209.0,9.6,12.9,-3.3,0.5,44213.0,49287.0,88.4,0.305329535,26.1,8.7,7.9,9.6,10.8,9.5,12.2,13.5,14.5,3.3,3.1,3.6,4.0,22.494993217
13.05119945,13.87015579,14.15561638,14.56069156,11.7413096,11.61949351,3.506248578,91.48021222,1.849256261,2519.0,11.7,7.8,3.9,1.3,65886.0,69600.0,114.8,2.48310633,19.8,6.3,5.8,7.0,6.1,5.3,7.1,10.0,10.8,2.7,2.5,2.8,3.0,17.495285132
11.35019109,13.072614,10.41306738,13.40767499,12.00984242,15.08297995,4.528558714,88.03727554,6.465630072,94.0,9.7,5.3,4.3,3.6,114051.0,124947.0,263.6,0.373737967,23.9,5.0,4.6,5.6,4.1,3.4,4.9,7.8,8.5,2.4,2.3,2.6,5.0,20.135071466
11.38402097,11.92217469,10.48249851,10.8964629,11.25983165,13.95979946,5.832298422,98.10956258,0.335771124,205.0,11.7,11.6,0.0,0.2,52872.0,56509.0,86.9,0.319091239,28.3,8.9,8.0,9.7,9.8,8.4,11.2,11.9,12.9,3.4,3.2,3.7,6.0,24.262913392
11.47126046,12.41255989,13.10767332,11.75522437,12.22367038,14.20386216,4.272680909,87.62584764,0.941299434,8665.0,10.9,10.3,0.7,0.5,49019.0,52047.0,91.9,2.287985842,22.7,8.4,7.6,9.3,9.5,8.1,10.9,11.3,12.2,3.2,3.0,3.5,4.0,20.553068505
13.14390907,13.34970668,14.23621948,14.19913067,12.60431225,12.88112135,2.440171694,69.16111465,2.682605805,3837.0,12.7,7.5,5.2,0.9,58673.0,62204.0,118.6,3.000570009,18.1,6.2,5.7,6.7,7.0,6.2,7.9,12.4,13.1,2.9,2.7,3.0,3.0,17.145428801
13.00586101,13.17331845,11.68015629,11.19173877,12.810494,15.05721462,3.586380128,97.6276863,0.27909573,95.0,12.9,14.8,-2.0,0.0,36958.0,41428.0,82.5,0.168389057,24.3,11.4,10.4,12.5,14.8,12.9,16.8,16.6,17.8,3.9,3.6,4.2,6.0,19.494836732
13.57974456,13.48839913,17.79492119,14.58371394,10.90996662,11.57346664,3.10906645,65.54782349,2.687216622,10320.0,14.1,9.2,4.9,-0.6,48906.0,51382.0,99.0,3.817511645,16.5,7.1,6.6,7.6,7.9,7.0,8.8,12.4,13.0,2.9,2.8,3.1,4.0,14.960721462999999
10.77956344,12.46342048,10.59726553,10.80355001,12.15159511,16.06140561,3.794674982,97.28472056,0.54689374,197.0,9.8,12.4,-2.6,0.2,44877.0,49731.0,89.2,0.411176056,25.8,9.4,8.5,10.3,11.9,10.3,13.7,14.7,15.9,3.5,3.2,3.8,4.0,23.348524822
12.46966421,13.33892247,11.57834356,11.7548427,14.12875612,14.84357764,3.459383136,95.3227728,0.573622204,108.0,11.9,8.9,2.9,0.1,54326.0,60908.0,121.4,0.53254273,21.3,8.6,7.8,9.5,10.7,9.1,12.4,13.3,14.4,3.1,2.8,3.3,5.0,18.426510169
11.71617162,12.81628163,9.075907591,10.3960396,9.295929593,14.74147415,8.470847085,93.94939494,2.585258526,14.0,12.0,11.5,0.5,1.6,48251.0,54058.0,93.0,0.086794287,30.8,8.7,7.7,9.8,8.0,6.6,9.5,12.8,14.0,3.4,3.1,3.7,6.0,23.48734874
12.41209243,14.18394374,11.98282948,11.18823637,11.6996986,12.73175632,4.630559868,73.21216549,0.593661522,292.0,11.3,15.4,-4.1,-0.2,35955.0,39756.0,76.6,0.347095506,24.5,10.5,9.6,11.3,11.0,9.6,12.4,14.7,15.6,3.8,3.6,4.1,6.0,21.170883189999998
7.738004801,16.92242244,24.9870856,11.15956121,9.763286639,10.70375885,2.795587833,90.84900787,3.564374487,9543.0,7.8,7.4,0.3,3.8,36653.0,40416.0,72.0,1.092326905,17.0,6.9,6.3,7.5,8.8,7.6,10.0,10.3,11.1,2.8,2.6,3.0,5.0,15.930292628
12.18161683,14.72868217,8.527131783,13.8427464,10.18826135,12.95681063,4.429678848,95.79180509,0.221483942,0.0,8.7,6.5,2.2,0.0,59965.0,67470.0,111.3,0.016454308,28.7,8.9,8.0,9.8,8.3,7.1,9.6,12.6,13.6,3.3,3.1,3.6,6.0,23.145071979
9.346898339,11.53406493,10.08992532,10.30711782,10.21947874,15.28349337,5.380277397,95.37418077,0.571559214,279.0,8.6,11.1,-2.4,1.3,50854.0,54491.0,96.2,0.378068041,31.1,9.1,8.1,10.1,9.6,7.9,11.4,12.0,13.2,3.4,3.2,3.7,6.0,27.8387441
10.7957389,10.87438336,17.94523486,14.59927075,12.76899979,11.96825624,3.853578323,40.38750268,0.979480947,2441.0,10.7,11.4,-0.8,0.4,29425.0,32692.0,73.1,0.463652801,19.3,9.4,8.8,10.1,10.9,9.8,12.1,17.6,18.6,4.2,4.0,4.5,6.0,17.194537782
11.06690399,11.86263219,12.77353157,12.67406554,12.03015391,13.74201654,4.77960423,95.21516072,0.497330123,1514.0,10.4,9.5,1.0,0.0,47744.0,52332.0,93.9,0.376794676,24.4,8.6,7.7,9.5,10.4,9.0,12.1,13.0,14.1,3.2,3.0,3.5,6.0,21.071092035
10.5464056,11.67738743,9.323531491,9.00544285,10.81501378,15.65702976,6.26988054,96.12638722,0.473598643,175.0,10.0,11.0,-1.0,1.5,44835.0,48448.0,79.7,0.323648231,31.1,9.7,8.7,10.8,9.3,7.8,11.0,12.7,13.9,3.8,3.5,4.2,6.0,26.70530855
12.69088816,13.4392036,12.34212576,12.22022822,13.36471066,13.78119392,3.528256527,92.40172011,0.816036298,336.0,11.5,12.2,-0.7,-0.2,43008.0,47662.0,81.3,0.407081627,22.1,8.2,7.4,8.9,9.8,8.4,11.2,12.2,13.1,3.3,3.0,3.5,2.0,18.633393154
10.78717201,11.78675552,9.537692628,9.600166597,11.93252811,15.41024573,6.476468138,98.45897543,0.270720533,90.0,9.3,13.1,-3.7,0.0,50202.0,56099.0,86.2,0.070478641,30.0,9.2,8.3,10.2,10.1,8.7,11.8,12.3,13.4,3.5,3.2,3.8,2.0,24.468971269999997
10.91291478,15.96821935,14.43371242,10.79607415,11.40364543,13.56909176,4.767097679,70.78205328,1.043776289,1308.0,10.5,10.2,0.4,0.7,41144.0,46019.0,78.5,0.176958451,22.4,8.1,7.5,8.8,9.2,8.2,10.3,13.1,13.8,3.5,3.3,3.7,6.0,18.149244426
9.283631651,9.439539969,8.704543614,10.40536163,10.16846197,13.63894063,5.42439459,89.72017494,1.362679193,822.0,8.7,12.6,-3.8,0.8,46986.0,49265.0,78.0,0.718891511,36.5,9.9,8.9,10.9,10.1,8.4,11.8,13.9,15.0,4.0,3.7,4.3,5.0,32.93512595
10.08850616,10.00478412,8.545628513,8.934337998,9.639995216,14.73507954,5.609376869,95.61655304,0.669776343,141.0,10.2,16.6,-6.4,0.3,32921.0,36581.0,77.7,0.488261926,37.0,12.6,11.4,14.0,12.7,10.8,14.7,16.4,17.8,4.3,3.9,4.7,6.0,32.442291589999996
11.9604039,13.27439481,11.47537369,11.3849817,12.00449755,14.42964857,4.003703867,94.69332863,0.839984126,450.0,11.1,10.9,0.2,0.3,57474.0,61699.0,109.9,0.752769208,24.4,8.5,7.8,9.4,10.1,8.8,11.5,12.7,13.7,3.2,2.9,3.4,5.0,21.466995904
11.02490698,13.67692724,10.88596499,11.25803113,12.96822984,15.40391089,4.040507651,86.23541808,1.837950746,1953.0,9.0,8.0,1.0,0.9,86709.0,91028.0,125.4,1.208655169,22.7,6.5,5.9,7.3,6.5,5.4,7.6,9.8,10.7,2.7,2.5,2.9,2.0,20.741521276
10.84071189,12.3300155,13.10019822,12.57078625,12.75925407,14.85473971,4.382453167,88.70841918,2.497065717,15523.0,10.0,9.7,0.3,3.5,64147.0,66005.0,82.7,6.128765114,22.3,7.0,6.2,7.9,7.4,6.1,8.7,9.7,10.5,2.9,2.7,3.2,2.0,19.161841203999998
12.90483931,12.55470802,9.44104039,11.57934225,10.95410779,12.35463299,6.840065024,95.98599475,0.525196949,140.0,13.2,13.1,0.1,-0.4,47425.0,52681.0,90.6,0.38178983,29.4,8.1,7.3,9.0,7.8,6.6,9.1,12.3,13.5,3.2,2.9,3.5,6.0,23.371264222
12.08822551,12.61586728,13.17678376,12.70618434,10.53382136,14.76921614,4.064267719,49.42244617,0.389789419,204.0,10.5,10.5,0.0,0.0,47983.0,53903.0,112.2,0.713275041,22.9,8.5,7.9,9.2,9.5,8.6,10.6,15.7,16.6,3.8,3.5,4.0,2.0,20.04563388
13.46288466,13.36488114,11.41881108,11.77722398,11.82202559,13.81009716,4.244952818,95.52543892,0.652423487,345.0,13.9,10.2,3.8,-0.1,41194.0,44562.0,81.9,0.711176061,23.1,9.0,8.2,9.9,11.0,9.4,12.6,12.8,13.9,3.4,3.2,3.7,5.0,20.099123572
14.22113301,14.11798099,12.34570465,15.63756949,13.1598441,11.9580192,2.763643412,83.43613921,3.207404792,2482.0,12.6,7.4,5.2,0.3,67466.0,70942.0,136.7,4.579130928,17.7,6.5,6.0,7.1,6.9,5.9,7.9,10.0,10.7,2.6,2.4,2.8,2.0,15.796105147
8.37001635,9.822663816,7.590240221,8.275688593,8.671865174,14.55162873,7.401584706,94.84341592,0.320714376,274.0,7.6,13.4,-5.9,0.1,40893.0,44016.0,62.6,0.35991616,40.8,10.5,9.4,11.7,8.3,7.0,9.7,13.9,15.1,4.0,3.7,4.4,6.0,35.31631242
13.491078,14.482156,11.86534216,12.22406181,12.29879507,13.63594555,2.934142752,87.50919794,0.930141648,2348.0,13.2,8.3,4.8,0.0,56005.0,61883.0,102.1,1.584861461,20.9,7.9,7.3,8.6,7.8,6.8,8.9,13.4,14.3,3.2,3.1,3.4,2.0,19.068478662
12.18299354,13.69467926,10.35803083,10.39781203,10.33814023,12.83938339,6.663351566,90.75087021,0.507210343,415.0,11.7,12.8,-1.1,0.3,46424.0,51128.0,84.3,0.366440903,30.2,9.5,8.6,10.4,9.0,7.7,10.4,14.0,15.0,3.6,3.4,3.9,6.0,23.525609148
10.92468812,11.86913106,10.58100831,11.71217492,11.90972316,16.42085893,4.256758585,72.7383433,0.952561362,310.0,10.0,10.8,-0.8,1.1,66017.0,72993.0,100.5,0.416484996,25.6,7.7,6.9,8.4,7.9,6.8,9.3,12.5,13.5,3.3,3.1,3.5,2.0,22.325656916
13.8263443,12.57160658,14.30054862,13.5027085,12.17009051,13.2050328,3.137709628,49.95586785,0.877451065,574.0,13.2,11.4,1.8,-0.6,35751.0,39104.0,78.4,1.193951518,18.3,8.2,7.6,8.9,9.4,8.4,10.4,15.6,16.5,3.6,3.4,3.8,3.0,17.285959057
11.32408373,13.12053894,11.05140749,11.17170583,11.92557543,14.29946267,4.75579437,97.05670062,0.248616569,193.0,10.2,10.9,-0.6,0.1,45139.0,49730.0,89.2,0.245956068,25.4,9.0,8.2,10.0,11.2,9.7,12.9,13.9,15.0,3.4,3.1,3.7,6.0,22.351431552
9.587251829,11.18077325,9.561128527,9.587251829,8.803552769,13.84535005,6.034482759,88.1661442,1.515151515,0.0,8.9,7.6,1.3,1.6,28154.0,31557.0,43.9,0.059817079,35.1,11.6,10.7,12.5,9.4,8.3,10.6,18.4,19.5,5.3,5.0,5.7,6.0,31.40020899
9.35536899,10.16849645,11.49239711,10.48552809,12.98068455,14.92397111,5.054893442,92.43233723,0.595902072,1094.0,9.2,13.1,-3.9,0.0,47226.0,50834.0,70.0,0.383946577,29.1,9.0,8.1,9.9,9.4,7.9,10.9,12.6,13.6,3.5,3.2,3.7,4.0,25.53866024
12.99889135,13.35227273,11.20426829,11.16962306,12.89495565,13.76108647,3.755543237,96.86807095,0.291019956,22.0,12.3,12.0,0.3,0.0,38228.0,42571.0,84.8,0.339127948,23.1,10.7,9.6,11.9,13.4,11.3,15.6,15.4,16.7,3.7,3.4,4.0,6.0,20.863359201999998
11.33161828,12.55665809,10.37608722,11.30711748,11.44187186,13.49993875,5.85569031,97.46416759,0.367511944,117.0,10.6,13.3,-2.7,0.1,48555.0,53028.0,81.5,0.119807818,28.8,8.4,7.5,9.4,9.3,7.9,10.9,11.4,12.4,3.3,3.1,3.6,6.0,23.63101801
12.19084397,14.06715208,11.9564897,12.85263685,12.33234089,14.25139286,3.726085547,75.54166789,5.931079209,646.0,9.6,7.8,1.8,1.8,78698.0,86317.0,118.9,0.764669743,20.9,5.9,5.3,6.5,5.8,4.8,6.8,9.9,10.7,2.6,2.5,2.8,2.0,18.623058102
11.84292485,13.15098172,12.46580907,11.95666892,12.66892349,13.25930941,4.140825999,85.55721056,0.400812458,733.0,11.1,12.4,-1.3,0.9,36190.0,40010.0,89.4,1.224020854,22.9,9.4,8.5,10.3,10.7,9.2,12.4,14.1,15.1,3.6,3.3,3.9,5.0,20.51455653
11.721796,12.08024148,12.43868696,12.65249654,11.79096969,13.38196453,5.099987423,68.94101371,0.396176582,1037.0,10.8,13.9,-3.1,0.1,36419.0,40828.0,85.0,0.539169069,25.1,10.4,9.6,11.4,12.0,10.6,13.5,16.4,17.3,4.1,3.9,4.4,6.0,20.833857371999997
11.80633466,12.51307308,16.0004944,12.57994384,10.73735319,12.93141151,3.922556682,68.9199896,3.407556713,17839.0,12.4,11.0,1.4,1.1,48565.0,50644.0,91.4,3.214697085,22.0,7.5,6.9,8.2,8.4,7.4,9.6,11.8,12.6,3.1,2.9,3.3,3.0,19.508832640999998
12.56972374,9.772490944,16.50501952,19.58565869,13.11893453,11.68208194,2.986416906,64.73424735,16.4226305,9477.0,15.1,6.6,8.5,14.9,71198.0,73337.0,89.7,6.222919407,16.2,5.4,5.1,5.8,4.8,4.3,5.4,11.1,11.7,2.7,2.6,2.8,1.0,13.779673726999999
8.407795409,9.871360345,9.070251117,8.954706517,10.30272685,14.34293637,6.069942998,96.83792944,0.666307195,164.0,7.5,13.5,-6.0,0.0,39881.0,43439.0,74.1,0.357886682,35.9,10.4,9.2,11.6,11.0,9.0,13.0,14.7,16.1,3.9,3.6,4.3,6.0,32.98028039
11.83138141,11.67499943,10.7561126,11.82453257,11.65102847,12.5345296,4.4597402,86.17446294,2.220167568,1977.0,11.5,10.0,1.5,0.0,47865.0,51386.0,68.3,0.795068337,27.8,8.2,7.5,9.1,8.5,7.3,10.0,12.7,13.7,3.7,3.4,4.0,5.0,25.267675732
10.83652156,13.41639955,16.41247027,10.29366146,10.86754214,12.72877676,4.945196981,96.32923172,0.752248992,2060.0,10.2,10.3,-0.1,0.4,47058.0,50999.0,83.8,0.601083777,23.4,8.0,7.1,8.8,8.8,7.5,10.2,11.5,12.5,3.1,2.9,3.4,5.0,20.499431285
12.17925107,11.8723143,17.72866789,14.36464088,12.08103131,11.40577041,3.707796194,84.65316145,0.662983425,1428.0,12.6,8.4,4.2,0.1,44404.0,48529.0,80.0,0.148416766,18.8,7.4,6.8,8.0,7.3,6.4,8.2,12.7,13.4,3.1,2.9,3.3,6.0,16.660527934
11.99913481,11.88828205,11.32049965,11.06905316,11.29616612,13.899854,5.423673823,84.54279998,0.465040826,575.0,11.5,14.5,-3.0,-0.1,37062.0,40203.0,80.6,0.764256258,27.4,10.3,9.4,11.3,11.1,9.6,12.7,15.8,16.9,3.8,3.5,4.1,6.0,23.103336395
12.93641878,15.45120947,11.4580993,12.7716618,12.22646596,13.2419681,3.979630046,92.79412866,1.336029357,2300.0,11.0,9.4,1.6,0.0,61075.0,65953.0,113.4,3.187470054,20.2,6.9,6.2,7.7,7.1,6.0,8.3,11.0,12.0,2.8,2.6,3.1,3.0,17.934546545
9.109343316,12.04180315,11.10591171,10.34160037,13.4612385,14.25674622,5.225393854,94.61862424,0.826704102,104.0,7.8,8.6,-0.8,-0.2,52113.0,58234.0,111.2,0.108901612,29.5,9.7,8.7,10.7,11.2,9.5,12.9,13.9,15.1,3.5,3.2,3.8,5.0,24.45796288
11.34389745,12.25103345,11.45454925,11.57981544,11.80738235,14.61647668,4.937575682,94.94237755,1.54599357,1838.0,10.2,10.7,-0.5,0.4,52231.0,54862.0,81.1,0.813732777,24.9,8.5,7.6,9.3,9.9,8.4,11.5,12.8,13.8,3.3,3.0,3.6,5.0,22.009269697999997
11.75188429,12.78264412,10.46852719,11.50539825,12.05133428,13.87247912,5.139539621,95.60806682,0.482786718,721.0,10.5,11.5,-1.0,0.3,53021.0,58042.0,89.2,0.720490728,26.0,8.0,7.1,8.9,8.8,7.5,10.2,11.0,12.1,3.2,3.0,3.5,3.0,22.428193118
